lat,long,speed,imu_brake,gps_brake,brake_delta,imu_accel,gps_accel,accel_delta
10.9001790,77.0533400,57.60,0.150,0.155,-0.005,0.000,0.000,0.000
10.9001860,77.0533200,56.85,0.162,0.154,0.008,0.000,0.000,0.000
10.9001940,77.0533160,55.82,0.185,0.153,0.031,0.000,0.000,0.000
10.9002120,77.0532900,54.55,0.199,0.151,0.048,0.000,0.000,0.000
10.9002220,77.0532800,54.02,0.238,0.146,0.091,0.000,0.000,0.000
10.9002310,77.0532736,53.86,0.255,0.138,0.117,0.000,0.000,0.000
10.9002420,77.0532700,53.84,0.216,0.130,0.086,0.000,0.000,0.000
10.9002630,77.0532500,53.23,0.147,0.119,0.028,0.000,0.000,0.000
10.9002740,77.0532480,52.41,0.105,0.106,-0.001,0.000,0.000,0.000
10.9002860,77.0532400,52.16,0.041,0.093,-0.052,0.000,0.000,0.000
10.9002970,77.0532300,51.71,0.000,0.081,-0.081,0.027,0.000,0.027
10.9003090,77.0532300,50.96,0.000,0.067,-0.067,0.061,0.000,0.061
10.9003316,77.0532200,50.46,0.000,0.052,-0.052,0.077,0.000,0.077
10.9003430,77.0532200,50.22,0.000,0.035,-0.035,0.042,0.000,0.042
10.9003550,77.0532160,49.85,0.011,0.017,-0.006,0.000,0.000,0.000
10.9003810,77.0532160,50.44,0.057,0.000,0.057,0.000,0.003,-0.003
10.9003940,77.0532160,50.65,0.084,0.000,0.084,0.000,0.022,-0.022
10.9004080,77.0532160,50.85,0.117,0.000,0.117,0.000,0.038,-0.038
10.9004200,77.0532200,50.65,0.065,0.000,0.065,0.000,0.052,-0.052
10.9004340,77.0532200,50.92,0.027,0.000,0.027,0.000,0.063,-0.063
10.9004590,77.0532300,51.84,0.032,0.000,0.032,0.000,0.070,-0.070
10.9004720,77.0532400,52.35,0.000,0.000,0.000,0.051,0.076,-0.025
10.9004840,77.0532400,52.56,0.000,0.000,0.000,0.111,0.077,0.034
10.9005080,77.0532500,52.95,0.000,0.000,0.000,0.109,0.075,0.034
10.9005190,77.0532600,52.99,0.000,0.000,0.000,0.113,0.070,0.043
10.9005410,77.0532736,53.83,0.000,0.000,0.000,0.129,0.066,0.063
10.9005530,77.0532800,54.67,0.000,0.000,0.000,0.047,0.061,-0.014
10.9005630,77.0533000,54.48,0.008,0.000,0.008,0.000,0.053,-0.053
10.9005730,77.0533100,54.31,0.000,0.000,0.000,0.009,0.045,-0.036
10.9005910,77.0533300,54.44,0.001,0.000,0.001,0.000,0.041,-0.041
10.9006070,77.0533500,55.86,0.007,0.000,0.007,0.000,0.039,-0.039
10.9006210,77.0533760,56.61,0.000,0.000,0.000,0.049,0.039,0.010
10.9006310,77.0534000,55.58,0.000,0.000,0.000,0.106,0.049,0.057
10.9006370,77.0534300,54.90,0.000,0.000,0.000,0.126,0.062,0.064
10.9006410,77.0534500,55.62,0.000,0.000,0.000,0.172,0.074,0.099
10.9006420,77.0534700,55.56,0.000,0.000,0.000,0.239,0.084,0.155
10.9006430,77.0534800,56.33,0.000,0.000,0.000,0.218,0.097,0.121
10.9006440,77.0535100,57.62,0.000,0.000,0.000,0.196,0.109,0.088
10.9006420,77.0535300,58.37,0.000,0.000,0.000,0.174,0.120,0.054
10.9006410,77.0535400,59.13,0.000,0.000,0.000,0.146,0.128,0.018
10.9006408,77.0535600,58.92,0.000,0.000,0.000,0.135,0.135,-0.001
10.9006390,77.0535700,59.84,0.000,0.000,0.000,0.151,0.139,0.012
10.9006360,77.0536036,60.70,0.000,0.000,0.000,0.161,0.138,0.023
10.9006350,77.0536200,61.35,0.000,0.000,0.000,0.158,0.136,0.023
10.9006340,77.0536320,61.56,0.000,0.000,0.000,0.200,0.132,0.068
10.9006330,77.0536500,62.03,0.000,0.000,0.000,0.194,0.125,0.068
10.9006310,77.0536680,62.75,0.000,0.000,0.000,0.165,0.116,0.049
10.9006300,77.0537000,63.66,0.000,0.000,0.000,0.112,0.101,0.011
10.9006290,77.0537200,63.97,0.000,0.000,0.000,0.068,0.086,-0.018
10.9006290,77.0537360,64.38,0.000,0.000,0.000,0.058,0.070,-0.012
10.9006290,77.0537680,65.29,0.000,0.000,0.000,0.028,0.052,-0.024
10.9006290,77.0537800,65.58,0.026,0.000,0.026,0.000,0.035,-0.035
10.9006300,77.0538000,65.53,0.033,0.000,0.033,0.000,0.019,-0.019
10.9006300,77.0538200,65.59,0.000,0.000,0.000,0.029,0.003,0.026
10.9006340,77.0538600,64.04,0.000,0.010,-0.010,0.018,0.000,0.018
10.9006360,77.0538800,64.23,0.000,0.018,-0.018,0.019,0.000,0.019
10.9006380,77.0538960,63.87,0.000,0.023,-0.023,0.062,0.000,0.062
10.9006400,77.0539100,64.34,0.000,0.023,-0.023,0.097,0.000,0.097
10.9006440,77.0539500,64.13,0.000,0.021,-0.021,0.037,0.000,0.037
10.9006470,77.0539600,64.30,0.000,0.019,-0.019,0.011,0.000,0.011
10.9006510,77.0539800,63.99,0.000,0.020,-0.020,0.003,0.000,0.003
10.9006540,77.0539900,64.16,0.029,0.022,0.007,0.000,0.000,0.000
10.9006580,77.0540100,64.18,0.038,0.027,0.011,0.000,0.000,0.000
10.9006650,77.0540400,63.93,0.027,0.034,-0.007,0.000,0.000,0.000
10.9006700,77.0540560,63.99,0.026,0.044,-0.018,0.000,0.000,0.000
10.9006740,77.0540700,63.77,0.000,0.053,-0.053,0.013,0.000,0.013
10.9006790,77.0540880,63.46,0.000,0.064,-0.064,0.019,0.000,0.019
10.9006830,77.0541000,63.35,0.013,0.074,-0.061,0.000,0.000,0.000
10.9006950,77.0541300,62.67,0.021,0.082,-0.060,0.000,0.000,0.000
10.9007010,77.0541480,62.28,0.051,0.088,-0.037,0.000,0.000,0.000
10.9007070,77.0541600,61.99,0.106,0.094,0.013,0.000,0.000,0.000
10.9007140,77.0541800,61.49,0.106,0.097,0.009,0.000,0.000,0.000
10.9007280,77.0542000,60.50,0.103,0.098,0.005,0.000,0.000,0.000
10.9007360,77.0542160,60.59,0.137,0.099,0.038,0.000,0.000,0.000
10.9007440,77.0542300,59.91,0.120,0.099,0.021,0.000,0.000,0.000
10.9007620,77.0542500,59.14,0.113,0.097,0.015,0.000,0.000,0.000
10.9007700,77.0542600,58.61,0.137,0.094,0.043,0.000,0.000,0.000
10.9007890,77.0542800,58.55,0.132,0.091,0.041,0.000,0.000,0.000
10.9008000,77.0543000,58.05,0.142,0.090,0.052,0.000,0.000,0.000
10.9008100,77.0543080,57.76,0.154,0.088,0.065,0.000,0.000,0.000
10.9008320,77.0543200,57.17,0.166,0.088,0.078,0.000,0.000,0.000
10.9008440,77.0543300,56.65,0.145,0.088,0.057,0.000,0.000,0.000
10.9008560,77.0543400,56.39,0.133,0.089,0.044,0.000,0.000,0.000
10.9008670,77.0543440,56.14,0.062,0.088,-0.026,0.000,0.000,0.000
10.9008800,77.0543500,55.90,0.106,0.087,0.019,0.000,0.000,0.000
10.9008920,77.0543600,55.49,0.096,0.085,0.011,0.000,0.000,0.000
10.9009180,77.0543700,54.88,0.073,0.083,-0.010,0.000,0.000,0.000
10.9009300,77.0543760,54.49,0.110,0.079,0.030,0.000,0.000,0.000
10.9009570,77.0543760,53.97,0.151,0.074,0.076,0.000,0.000,0.000
10.9009700,77.0543800,53.86,0.128,0.067,0.061,0.000,0.000,0.000
10.9009830,77.0543800,53.36,0.114,0.058,0.056,0.000,0.000,0.000
10.9009960,77.0543800,53.03,0.122,0.044,0.078,0.000,0.000,0.000
10.9010100,77.0543800,52.99,0.078,0.028,0.050,0.000,0.000,0.000
10.9010230,77.0543800,52.99,0.023,0.011,0.012,0.000,0.000,0.000
10.9010490,77.0543760,52.71,0.000,0.000,0.000,0.055,0.006,0.048
10.9010610,77.0543760,52.15,0.000,0.000,0.000,0.096,0.024,0.071
10.9010730,77.0543700,52.33,0.000,0.000,0.000,0.174,0.043,0.131
10.9010980,77.0543600,53.50,0.000,0.000,0.000,0.211,0.061,0.150
10.9011110,77.0543500,53.87,0.000,0.000,0.000,0.222,0.079,0.143
10.9011220,77.0543440,53.98,0.000,0.000,0.000,0.220,0.096,0.124
10.9011450,77.0543300,54.36,0.000,0.000,0.000,0.210,0.111,0.099
10.9011560,77.0543200,54.97,0.000,0.000,0.000,0.192,0.123,0.070
10.9011670,77.0543080,55.61,0.000,0.000,0.000,0.231,0.132,0.099
10.9011770,77.0543000,56.33,0.000,0.000,0.000,0.258,0.141,0.117
10.9011880,77.0542900,57.19,0.000,0.000,0.000,0.244,0.135,0.109
10.9012090,77.0542700,58.16,0.000,0.000,0.000,0.228,0.127,0.101
10.9012180,77.0542500,58.33,0.000,0.000,0.000,0.221,0.116,0.105
10.9012280,77.0542480,58.83,0.000,0.000,0.000,0.138,0.103,0.036
10.9012380,77.0542300,59.73,0.000,0.000,0.000,0.110,0.086,0.024
10.9012470,77.0542160,60.46,0.000,0.000,0.000,0.073,0.082,-0.009
10.9012640,77.0541900,61.46,0.000,0.000,0.000,0.054,0.079,-0.025
10.9012800,77.0541600,62.25,0.000,0.000,0.000,0.016,0.077,-0.061
10.9012950,77.0541300,63.25,0.000,0.000,0.000,0.017,0.078,-0.061
10.9013080,77.0541000,64.02,0.000,0.000,0.000,0.006,0.081,-0.075
10.9013200,77.0540700,65.11,0.000,0.000,0.000,0.077,0.099,-0.022
10.9013320,77.0540400,65.97,0.000,0.000,0.000,0.148,0.121,0.027
10.9013410,77.0540100,65.94,0.000,0.000,0.000,0.187,0.142,0.045
10.9013500,77.0539700,66.79,0.000,0.000,0.000,0.224,0.170,0.054
10.9013560,77.0539400,67.39,0.000,0.000,0.000,0.209,0.196,0.013
10.9013608,77.0539000,67.81,0.000,0.000,0.000,0.204,0.212,-0.008
10.9013610,77.0538600,69.16,0.000,0.000,0.000,0.194,0.232,-0.038
10.9013610,77.0538300,70.74,0.000,0.000,0.000,0.210,0.242,-0.031
10.9013610,77.0537920,71.94,0.000,0.000,0.000,0.236,0.245,-0.009
10.9013600,77.0537500,73.92,0.000,0.000,0.000,0.271,0.248,0.023
10.9013580,77.0537100,76.03,0.000,0.000,0.000,0.249,0.245,0.004
10.9013560,77.0536700,77.73,0.000,0.000,0.000,0.232,0.235,-0.003
10.9013550,77.0536500,78.31,0.000,0.000,0.000,0.213,0.235,-0.022
10.9013540,77.0536320,79.03,0.000,0.000,0.000,0.217,0.231,-0.014
10.9013510,77.0535900,80.73,0.000,0.000,0.000,0.199,0.226,-0.026
10.9013470,77.0535500,82.35,0.000,0.000,0.000,0.173,0.218,-0.045
10.9013430,77.0535080,84.38,0.000,0.000,0.000,0.132,0.209,-0.078
10.9013390,77.0534600,86.07,0.000,0.000,0.000,0.026,0.206,-0.180
10.9013340,77.0534100,87.75,0.076,0.000,0.076,0.000,0.200,-0.200
10.9013310,77.0533900,88.39,0.137,0.000,0.137,0.000,0.191,-0.191
10.9013250,77.0533480,89.88,0.108,0.000,0.108,0.000,0.178,-0.178
10.9013210,77.0533200,89.55,0.080,0.000,0.080,0.000,0.162,-0.162
10.9013190,77.0533000,89.75,0.000,0.000,0.000,0.010,0.138,-0.128
10.9013160,77.0532736,89.48,0.000,0.000,0.000,0.072,0.116,-0.044
10.9013090,77.0532300,91.22,0.000,0.000,0.000,0.125,0.099,0.026
10.9013060,77.0532100,91.28,0.000,0.000,0.000,0.125,0.090,0.035
10.9013020,77.0531840,91.70,0.000,0.000,0.000,0.142,0.088,0.054
10.9012990,77.0531600,91.84,0.000,0.000,0.000,0.159,0.091,0.068
10.9012960,77.0531400,91.84,0.000,0.000,0.000,0.174,0.099,0.075
10.9012930,77.0531136,91.99,0.000,0.000,0.000,0.165,0.107,0.059
10.9012850,77.0530700,92.29,0.000,0.000,0.000,0.167,0.116,0.051
10.9012820,77.0530500,92.96,0.000,0.000,0.000,0.151,0.127,0.023
10.9012780,77.0530240,93.66,0.000,0.000,0.000,0.135,0.138,-0.003
10.9012750,77.0530000,94.24,0.000,0.000,0.000,0.129,0.150,-0.020
10.9012670,77.0529500,95.25,0.000,0.000,0.000,0.142,0.164,-0.021
10.9012630,77.0529320,95.88,0.000,0.000,0.000,0.143,0.174,-0.031
10.9012560,77.0528700,97.28,0.000,0.000,0.000,0.157,0.180,-0.022
10.9012510,77.0528500,98.26,0.000,0.000,0.000,0.195,0.182,0.013
10.9012470,77.0528240,98.77,0.000,0.000,0.000,0.227,0.179,0.047
10.9012420,77.0527920,99.82,0.000,0.000,0.000,0.237,0.174,0.062
10.9012380,77.0527700,100.54,0.000,0.000,0.000,0.237,0.169,0.067
10.9012300,77.0527200,101.70,0.000,0.000,0.000,0.194,0.164,0.030
10.9012260,77.0527000,102.40,0.000,0.000,0.000,0.168,0.160,0.008
10.9012220,77.0526640,102.65,0.000,0.000,0.000,0.148,0.156,-0.008
10.9012140,77.0526100,103.15,0.000,0.000,0.000,0.170,0.153,0.018
10.9012090,77.0525900,103.82,0.000,0.000,0.000,0.156,0.152,0.004
10.9012050,77.0525600,104.50,0.000,0.000,0.000,0.188,0.151,0.037
10.9012000,77.0525360,104.89,0.000,0.000,0.000,0.176,0.151,0.025
10.9011968,77.0525040,105.35,0.000,0.000,0.000,0.153,0.152,0.001
10.9011870,77.0524500,106.38,0.000,0.000,0.000,0.103,0.151,-0.047
10.9011820,77.0524200,107.18,0.000,0.000,0.000,0.097,0.148,-0.051
10.9011770,77.0524000,108.26,0.000,0.000,0.000,0.086,0.145,-0.059
10.9011730,77.0523700,108.97,0.000,0.000,0.000,0.096,0.140,-0.044
10.9011630,77.0523120,109.62,0.000,0.000,0.000,0.124,0.136,-0.012
10.9011570,77.0522840,110.15,0.000,0.000,0.000,0.146,0.129,0.017
10.9011540,77.0522500,110.44,0.000,0.000,0.000,0.160,0.121,0.039
10.9011490,77.0522300,110.67,0.000,0.000,0.000,0.171,0.113,0.058
10.9011440,77.0522000,110.78,0.000,0.000,0.000,0.153,0.107,0.046
10.9011340,77.0521500,111.52,0.000,0.000,0.000,0.139,0.102,0.037
10.9011290,77.0521200,112.19,0.000,0.000,0.000,0.071,0.101,-0.030
10.9011240,77.0520880,112.83,0.000,0.000,0.000,0.027,0.101,-0.074
10.9011132,77.0520300,113.07,0.000,0.000,0.000,0.009,0.102,-0.093
10.9011090,77.0520000,113.31,0.000,0.000,0.000,0.041,0.102,-0.061
10.9010970,77.0519400,113.91,0.003,0.000,0.003,0.000,0.101,-0.101
10.9010910,77.0519100,114.41,0.000,0.000,0.000,0.058,0.098,-0.040
10.9010850,77.0518800,114.97,0.000,0.000,0.000,0.098,0.094,0.004
10.9010800,77.0518600,115.44,0.000,0.000,0.000,0.086,0.090,-0.004
10.9010690,77.0517936,116.26,0.000,0.000,0.000,0.039,0.086,-0.047
10.9010630,77.0517680,116.58,0.000,0.000,0.000,0.070,0.082,-0.012
10.9010570,77.0517360,116.79,0.000,0.000,0.000,0.057,0.077,-0.020
10.9010516,77.0517040,116.77,0.000,0.000,0.000,0.056,0.074,-0.018
10.9010460,77.0516720,116.89,0.000,0.000,0.000,0.089,0.072,0.018
10.9010350,77.0516200,117.34,0.000,0.000,0.000,0.097,0.071,0.027
10.9010300,77.0515900,117.45,0.000,0.000,0.000,0.108,0.071,0.037
10.9010240,77.0515600,117.56,0.000,0.000,0.000,0.100,0.075,0.025
10.9010120,77.0515000,118.26,0.000,0.000,0.000,0.108,0.081,0.027
10.9010070,77.0514700,118.73,0.000,0.000,0.000,0.093,0.088,0.005
10.9010020,77.0514400,119.02,0.000,0.000,0.000,0.081,0.095,-0.014
10.9009960,77.0514100,119.09,0.000,0.000,0.000,0.057,0.102,-0.044
10.9009910,77.0513800,119.94,0.000,0.000,0.000,0.059,0.108,-0.048
10.9009810,77.0513160,120.58,0.000,0.000,0.000,0.042,0.111,-0.070
10.9009760,77.0512880,120.79,0.000,0.000,0.000,0.055,0.113,-0.058
10.9009710,77.0512560,121.10,0.000,0.000,0.000,0.076,0.114,-0.039
10.9009610,77.0511840,122.39,0.000,0.000,0.000,0.076,0.116,-0.039
10.9009550,77.0511520,122.86,0.000,0.000,0.000,0.072,0.115,-0.043
10.9009500,77.0511280,123.25,0.000,0.000,0.000,0.080,0.114,-0.033
10.9009460,77.0510960,123.58,0.000,0.000,0.000,0.060,0.113,-0.053
10.9009410,77.0510600,124.07,0.000,0.000,0.000,0.053,0.111,-0.058
10.9009300,77.0509920,124.37,0.000,0.000,0.000,0.058,0.107,-0.050
10.9009250,77.0509680,124.92,0.000,0.000,0.000,0.059,0.105,-0.046
10.9009190,77.0509360,125.37,0.000,0.000,0.000,0.070,0.101,-0.031
10.9009140,77.0508920,125.85,0.000,0.000,0.000,0.076,0.098,-0.022
10.9009040,77.0508320,126.74,0.000,0.000,0.000,0.081,0.094,-0.013
10.9008990,77.0508036,126.77,0.000,0.000,0.000,0.063,0.093,-0.030
10.9008940,77.0507700,126.81,0.000,0.000,0.000,0.058,0.092,-0.035
10.9008890,77.0507320,127.70,0.000,0.000,0.000,0.040,0.096,-0.056
10.9008840,77.0507080,127.94,0.000,0.000,0.000,0.042,0.098,-0.056
10.9008690,77.0506080,128.20,0.000,0.000,0.000,0.041,0.099,-0.058
10.9008600,77.0505480,129.29,0.000,0.000,0.000,0.061,0.097,-0.036
10.9008490,77.0504768,130.27,0.000,0.000,0.000,0.084,0.094,-0.010
10.9008440,77.0504400,131.19,0.000,0.000,0.000,0.072,0.090,-0.017
10.9008380,77.0504100,132.20,0.000,0.000,0.000,0.060,0.083,-0.023
10.9008330,77.0503800,131.96,0.000,0.000,0.000,0.052,0.077,-0.025
10.9008230,77.0503100,131.91,0.000,0.000,0.000,0.031,0.067,-0.035
10.9008180,77.0502800,131.88,0.010,0.000,0.010,0.000,0.053,-0.053
10.9008130,77.0502400,131.76,0.039,0.000,0.039,0.000,0.036,-0.036
10.9008070,77.0502100,132.08,0.102,0.000,0.102,0.000,0.014,-0.014
10.9008030,77.0501800,132.58,0.140,0.007,0.133,0.000,0.000,0.000
10.9007910,77.0501100,133.13,0.219,0.024,0.195,0.000,0.000,0.000
10.9007850,77.0500700,133.35,0.380,0.041,0.339,0.000,0.000,0.000
10.9007740,77.0500000,132.14,0.513,0.056,0.456,0.000,0.000,0.000
10.9007680,77.0499700,132.07,0.611,0.073,0.538,0.000,0.000,0.000
10.9007630,77.0499400,131.67,0.734,0.145,0.589,0.000,0.000,0.000
10.9007570,77.0499080,130.77,0.791,0.237,0.555,0.000,0.000,0.000
10.9007450,77.0498400,129.04,0.749,0.333,0.415,0.000,0.000,0.000
10.9007350,77.0497800,128.51,0.727,0.439,0.287,0.000,0.000,0.000
10.9007230,77.0497200,126.87,0.728,0.541,0.186,0.000,0.000,0.000
10.9007120,77.0496600,123.32,0.744,0.626,0.118,0.000,0.000,0.000
10.9007016,77.0496100,117.83,0.770,0.696,0.074,0.000,0.000,0.000
10.9006970,77.0495800,115.87,0.776,0.760,0.016,0.000,0.000,0.000
10.9006930,77.0495440,106.90,0.702,0.813,-0.111,0.000,0.000,0.000
10.9006900,77.0495200,103.25,0.668,0.852,-0.184,0.000,0.000,0.000
10.9006890,77.0495100,98.50,0.639,0.841,-0.202,0.000,0.000,0.000
10.9006860,77.0494840,95.48,0.622,0.806,-0.183,0.000,0.000,0.000
10.9006790,77.0494480,90.25,0.630,0.752,-0.122,0.000,0.000,0.000
10.9006750,77.0494200,87.71,0.737,0.683,0.055,0.000,0.000,0.000
10.9006710,77.0494100,85.45,0.772,0.609,0.162,0.000,0.000,0.000
10.9006670,77.0493840,83.14,0.775,0.536,0.239,0.000,0.000,0.000
10.9006590,77.0493500,81.35,0.741,0.476,0.265,0.000,0.000,0.000
10.9006550,77.0493300,79.21,0.703,0.424,0.279,0.000,0.000,0.000
10.9006500,77.0493100,78.38,0.645,0.385,0.259,0.000,0.000,0.000
10.9006450,77.0492900,77.16,0.592,0.358,0.234,0.000,0.000,0.000
10.9006408,77.0492700,76.57,0.545,0.342,0.203,0.000,0.000,0.000
10.9006310,77.0492400,75.08,0.518,0.335,0.183,0.000,0.000,0.000
10.9006260,77.0492200,74.03,0.522,0.340,0.181,0.000,0.000,0.000
10.9006200,77.0492000,72.69,0.512,0.354,0.158,0.000,0.000,0.000
10.9006110,77.0491700,69.89,0.480,0.382,0.098,0.000,0.000,0.000
10.9006050,77.0491600,68.27,0.459,0.419,0.040,0.000,0.000,0.000
10.9006000,77.0491400,67.11,0.431,0.456,-0.025,0.000,0.000,0.000
10.9005960,77.0491280,65.84,0.396,0.494,-0.098,0.000,0.000,0.000
10.9005920,77.0491100,65.39,0.372,0.528,-0.156,0.000,0.000,0.000
10.9005800,77.0490900,60.79,0.349,0.547,-0.198,0.000,0.000,0.000
10.9005760,77.0490800,57.64,0.341,0.551,-0.209,0.000,0.000,0.000
10.9005700,77.0490700,55.53,0.278,0.537,-0.259,0.000,0.000,0.000
10.9005660,77.0490640,53.06,0.208,0.506,-0.298,0.000,0.000,0.000
10.9005580,77.0490600,46.59,0.154,0.459,-0.305,0.000,0.000,0.000
10.9005530,77.0490500,44.39,0.073,0.392,-0.320,0.000,0.000,0.000
10.9005470,77.0490400,43.47,0.000,0.316,-0.316,0.057,0.000,0.057
10.9005400,77.0490320,43.03,0.000,0.236,-0.236,0.112,0.000,0.112
10.9005340,77.0490300,42.49,0.000,0.153,-0.153,0.168,0.000,0.168
10.9005180,77.0490200,42.78,0.000,0.072,-0.072,0.200,0.000,0.200
10.9005100,77.0490100,43.72,0.000,0.007,-0.007,0.198,0.000,0.198
10.9005000,77.0490000,43.92,0.000,0.000,0.000,0.171,0.043,0.127
10.9004920,77.0489968,44.44,0.000,0.000,0.000,0.185,0.077,0.109
10.9004720,77.0489900,45.48,0.000,0.000,0.000,0.169,0.097,0.072
10.9004610,77.0489800,45.76,0.000,0.000,0.000,0.184,0.103,0.080
10.9004510,77.0489700,46.18,0.000,0.000,0.000,0.142,0.103,0.039
10.9004280,77.0489680,47.33,0.000,0.000,0.000,0.124,0.099,0.025
10.9004160,77.0489680,47.58,0.000,0.000,0.000,0.066,0.092,-0.026
10.9004050,77.0489600,47.93,0.000,0.000,0.000,0.055,0.084,-0.029
10.9003840,77.0489500,48.33,0.000,0.000,0.000,0.064,0.080,-0.016
10.9003732,77.0489400,48.57,0.000,0.000,0.000,0.125,0.078,0.047
10.9003620,77.0489360,48.39,0.000,0.000,0.000,0.159,0.079,0.080
10.9003420,77.0489200,48.87,0.000,0.000,0.000,0.132,0.089,0.042
10.9003310,77.0489100,49.56,0.000,0.000,0.000,0.128,0.105,0.023
10.9003210,77.0489040,49.27,0.000,0.000,0.000,0.089,0.122,-0.033
10.9003110,77.0489000,49.49,0.000,0.000,0.000,0.070,0.144,-0.074
10.9002930,77.0488800,50.24,0.000,0.000,0.000,0.030,0.168,-0.138
10.9002840,77.0488700,50.93,0.000,0.000,0.000,0.089,0.190,-0.101
10.9002740,77.0488600,52.53,0.000,0.000,0.000,0.130,0.210,-0.080
10.9002660,77.0488400,53.34,0.000,0.000,0.000,0.205,0.228,-0.023
10.9002580,77.0488320,54.34,0.000,0.000,0.000,0.248,0.244,0.004
10.9002430,77.0488080,56.34,0.000,0.000,0.000,0.291,0.257,0.034
10.9002360,77.0487900,57.07,0.000,0.000,0.000,0.299,0.264,0.035
10.9002290,77.0487800,58.24,0.000,0.000,0.000,0.303,0.267,0.035
10.9002230,77.0487700,59.28,0.000,0.000,0.000,0.332,0.271,0.061
10.9002120,77.0487400,61.27,0.000,0.000,0.000,0.327,0.271,0.056
10.9002072,77.0487200,61.88,0.000,0.000,0.000,0.327,0.269,0.058
10.9002030,77.0487080,62.42,0.000,0.000,0.000,0.338,0.267,0.072
10.9001990,77.0486900,63.73,0.000,0.000,0.000,0.347,0.266,0.081
10.9001910,77.0486500,65.87,0.000,0.000,0.000,0.307,0.265,0.043
10.9001880,77.0486400,66.82,0.000,0.000,0.000,0.299,0.261,0.038
10.9001870,77.0486200,67.40,0.000,0.000,0.000,0.272,0.258,0.014
10.9001850,77.0486100,68.20,0.000,0.000,0.000,0.233,0.257,-0.024
10.9001810,77.0485700,70.20,0.000,0.000,0.000,0.215,0.253,-0.038
10.9001800,77.0485500,71.21,0.000,0.000,0.000,0.216,0.245,-0.029
10.9001800,77.0485300,72.36,0.000,0.000,0.000,0.206,0.239,-0.033
10.9001790,77.0485160,73.07,0.000,0.000,0.000,0.237,0.231,0.006
10.9001790,77.0484800,74.88,0.000,0.000,0.000,0.259,0.219,0.040
10.9001800,77.0484560,75.26,0.000,0.000,0.000,0.223,0.201,0.023
10.9001810,77.0484400,75.76,0.000,0.000,0.000,0.166,0.177,-0.011
10.9001820,77.0484160,76.95,0.000,0.000,0.000,0.038,0.149,-0.111
10.9001850,77.0483800,78.58,0.088,0.000,0.088,0.000,0.117,-0.117
10.9001870,77.0483520,79.37,0.173,0.000,0.173,0.000,0.079,-0.079
10.9001890,77.0483300,79.53,0.215,0.000,0.215,0.000,0.042,-0.042
10.9001910,77.0483200,79.26,0.246,0.000,0.246,0.000,0.004,-0.004
10.9001940,77.0482960,79.03,0.207,0.034,0.173,0.000,0.000,0.000
10.9002000,77.0482520,78.65,0.180,0.071,0.109,0.000,0.000,0.000
10.9002030,77.0482300,77.81,0.196,0.101,0.095,0.000,0.000,0.000
10.9002070,77.0482200,77.22,0.208,0.126,0.082,0.000,0.000,0.000
10.9002090,77.0481920,76.45,0.215,0.144,0.071,0.000,0.000,0.000
10.9002170,77.0481600,75.82,0.212,0.153,0.059,0.000,0.000,0.000
10.9002210,77.0481400,74.60,0.196,0.156,0.040,0.000,0.000,0.000
10.9002260,77.0481300,74.22,0.182,0.154,0.028,0.000,0.000,0.000
10.9002340,77.0480900,72.85,0.180,0.149,0.031,0.000,0.000,0.000
10.9002390,77.0480700,72.32,0.153,0.141,0.012,0.000,0.000,0.000
10.9002440,77.0480600,71.87,0.130,0.129,0.001,0.000,0.000,0.000
10.9002492,77.0480320,71.07,0.160,0.107,0.053,0.000,0.000,0.000
10.9002610,77.0480036,70.46,0.145,0.086,0.059,0.000,0.000,0.000
10.9002670,77.0479900,70.13,0.142,0.064,0.078,0.000,0.000,0.000
10.9002800,77.0479600,69.42,0.173,0.045,0.128,0.000,0.000,0.000
10.9002870,77.0479320,69.67,0.180,0.030,0.149,0.000,0.000,0.000
10.9002930,77.0479200,69.34,0.159,0.039,0.120,0.000,0.000,0.000
10.9003080,77.0478900,69.19,0.153,0.052,0.101,0.000,0.000,0.000
10.9003230,77.0478600,68.72,0.148,0.069,0.079,0.000,0.000,0.000
10.9003400,77.0478300,68.37,0.118,0.086,0.032,0.000,0.000,0.000
10.9003580,77.0478080,67.58,0.101,0.104,-0.003,0.000,0.000,0.000
10.9003840,77.0477800,65.07,0.080,0.140,-0.060,0.000,0.000,0.000
10.9004080,77.0477700,63.18,0.091,0.174,-0.083,0.000,0.000,0.000
10.9004330,77.0477480,61.85,0.089,0.206,-0.117,0.000,0.000,0.000
10.9005110,77.0477100,59.22,0.107,0.229,-0.122,0.000,0.000,0.000
10.9005376,77.0476900,58.20,0.133,0.251,-0.119,0.000,0.000,0.000
10.9005650,77.0476800,57.49,0.139,0.236,-0.097,0.000,0.000,0.000
10.9005920,77.0476736,56.50,0.153,0.217,-0.064,0.000,0.000,0.000
10.9006192,77.0476700,56.02,0.189,0.200,-0.011,0.000,0.000,0.000
10.9006470,77.0476600,54.85,0.182,0.191,-0.009,0.000,0.000,0.000
10.9006740,77.0476600,54.05,0.161,0.180,-0.019,0.000,0.000,0.000
