tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
562196,I,0.4534,0.0586,0.4843,-4.70,6.16,-11.46,,,,,,
562206,I,0.5594,0.0374,0.4048,-1.59,-2.07,-8.90,,,,,,
562206,G,0.5594,0.0374,0.4048,-1.59,-2.07,-8.90,10.0002479553223,76.3763122558594,36.4,50.44,12,0.35
562219,I,0.3701,-0.1870,0.4742,-2.68,9.82,-9.88,,,,,,
562229,I,0.3553,0.0840,0.7456,8.41,10.24,-12.87,,,,,,
562239,I,0.1245,0.0541,0.9601,1.28,11.95,-10.73,,,,,,
562249,I,0.1547,0.0001,0.7944,-3.41,-0.67,-10.06,,,,,,
562259,I,0.3165,-0.0461,0.4418,0.79,-4.63,-9.82,,,,,,
562269,I,0.4795,-0.0259,0.5061,2.87,-7.62,-8.96,,,,,,
562279,I,0.6066,-0.0160,0.7344,5.43,-6.28,-8.11,,,,,,
562289,I,0.8335,-0.0165,0.5748,3.66,-8.84,-8.66,,,,,,
562299,I,0.6957,-0.0228,0.4675,3.35,1.22,-8.41,,,,,,
562309,I,0.3033,0.0524,0.8733,6.52,16.95,-9.76,,,,,,
562309,G,0.3033,0.0524,0.8733,6.52,16.95,-9.76,10.0002555847168,76.3763198852539,36.3,49.92,12,0.35
562336,I,0.1707,0.0344,0.5710,1.34,5.37,-10.00,,,,,,
562346,I,0.3668,0.0994,0.4806,7.62,-3.35,-8.35,,,,,,
562356,I,0.6405,-0.0012,0.5320,-4.82,-9.57,-6.52,,,,,,
562367,I,0.6041,-0.1534,0.5894,-7.26,-2.44,-8.29,,,,,,
562377,I,0.3926,-0.0513,0.6455,11.65,10.43,-10.79,,,,,,
562387,I,0.3535,0.1351,0.8340,15.12,6.04,-10.30,,,,,,
562397,I,0.3517,0.1791,0.8417,15.18,1.46,-7.99,,,,,,
562407,I,0.4099,-0.0398,0.6610,-4.70,-1.52,-4.88,,,,,,
562417,I,0.4773,0.0063,0.3877,-6.95,-2.56,-7.80,,,,,,
562427,I,0.5225,-0.0546,0.5790,2.38,0.00,-6.65,,,,,,
562427,G,0.5225,-0.0546,0.5790,2.38,0.00,-6.65,10.0002641677856,76.3763275146484,36.3,48.79,12,0.35
562441,I,0.6687,0.0939,0.4965,10.43,-5.43,-4.70,,,,,,
562451,I,0.5505,0.0211,0.4707,5.37,7.74,-6.28,,,,,,
562461,I,0.3363,0.0452,0.8148,-1.59,17.20,-7.44,,,,,,
562471,I,0.2037,-0.0059,0.9076,0.79,10.30,-7.07,,,,,,
562481,I,0.1610,0.0822,0.6926,6.65,5.43,-6.77,,,,,,
562491,I,0.2406,0.0293,0.7607,-1.16,0.06,-4.82,,,,,,
562501,I,0.3296,-0.0193,0.5050,-1.40,-4.63,-7.32,,,,,,
562511,I,0.3829,-0.0237,0.5516,2.56,-2.93,-6.22,,,,,,
562521,I,0.4257,0.0460,0.7833,3.84,-0.30,-5.91,,,,,,
562535,I,0.2943,0.0455,0.7201,0.00,4.15,-4.76,,,,,,
562535,G,0.2943,0.0455,0.7201,0.00,4.15,-4.76,10.0002727508545,76.3763427734375,36.3,48.25,12,0.32
562548,I,0.2745,0.0822,0.7151,-4.88,0.24,-4.76,,,,,,
562558,I,0.2633,-0.0483,0.5155,-6.28,-5.12,-3.48,,,,,,
562568,I,0.3373,-0.0413,0.5916,2.44,-2.80,-5.12,,,,,,
562578,I,0.5156,0.0002,0.5638,0.06,-7.07,-3.96,,,,,,
562588,I,0.6449,-0.0933,0.9231,0.18,-6.59,-4.02,,,,,,
562598,I,0.4998,0.0592,0.7952,5.37,6.95,-4.76,,,,,,
562608,I,0.4352,0.1002,0.7126,-3.29,1.22,-6.16,,,,,,
562618,I,0.5563,0.0474,0.7441,-5.85,0.24,-5.30,,,,,,
562628,I,0.4232,-0.0137,0.5411,-6.65,7.38,-6.52,,,,,,
562638,I,0.3717,0.0396,0.9189,0.73,8.41,-6.16,,,,,,
562638,G,0.3717,0.0396,0.9189,0.73,8.41,-6.16,10.000280380249,76.376350402832,36.2,47.13,12,0.32
562651,I,0.3342,-0.0190,0.9866,-1.34,8.41,-6.59,,,,,,
562661,I,0.1097,0.0013,0.6934,-0.37,10.00,-6.59,,,,,,
562671,I,0.1401,0.1100,0.6567,1.71,4.39,-6.65,,,,,,
562681,I,0.0929,0.0123,0.4473,-2.99,-1.52,-4.45,,,,,,
562691,I,0.0426,0.1044,0.6083,0.43,2.26,-5.55,,,,,,
562701,I,0.3162,0.0313,0.7147,-10.12,-6.77,-3.96,,,,,,
562711,I,0.6721,-0.2319,0.8975,-12.13,-12.26,-3.48,,,,,,
562723,I,0.6523,0.0259,0.6504,6.52,5.67,-4.15,,,,,,
562733,I,0.2385,0.0040,0.8606,-0.12,4.82,-6.95,,,,,,
562743,I,0.1826,0.2054,0.7356,-15.43,-7.56,-2.56,,,,,,
562743,G,0.1826,0.2054,0.7356,-15.43,-7.56,-2.56,10.0002880096436,76.3763580322266,36.2,46.51,12,0.32
562755,I,0.6036,-0.0602,1.0986,-8.66,0.67,-6.16,,,,,,
562765,I,0.3282,0.0121,0.8688,5.00,9.70,-6.10,,,,,,
562775,I,0.3527,0.1381,0.6348,3.23,1.10,-5.06,,,,,,
562785,I,0.3149,0.0055,0.7590,-13.29,3.41,-4.94,,,,,,
562795,I,0.2501,-0.1012,0.5594,-12.87,4.45,-6.89,,,,,,
562805,I,0.2256,-0.0233,1.0178,-1.46,4.82,-5.98,,,,,,
562815,I,0.2319,0.0792,0.9595,11.22,2.99,-7.56,,,,,,
562825,I,0.1329,0.1547,0.5461,6.46,-2.93,-3.35,,,,,,
562835,I,0.2424,0.1030,0.7294,-12.80,-1.65,-5.12,,,,,,
562845,I,0.3821,-0.1549,0.2623,-19.15,-6.77,-3.11,,,,,,
562845,G,0.3821,-0.1549,0.2623,-19.15,-6.77,-3.11,10.0002946853638,76.3763656616211,36.1,45.73,12,0.32
562858,I,0.1865,-0.0353,0.6604,-8.72,0.61,-5.61,,,,,,
562868,I,0.2725,-0.0013,1.1484,7.07,1.65,-4.76,,,,,,
562878,I,0.5300,0.0963,0.5942,2.38,-14.45,-4.39,,,,,,
562888,I,0.5809,-0.0354,0.6741,-9.45,-5.79,-4.39,,,,,,
562898,I,0.4321,0.0496,0.6016,-4.21,5.73,-6.59,,,,,,
562910,I,0.1925,0.0067,0.5292,-6.77,2.87,-4.88,,,,,,
562920,I,0.3011,0.0161,1.0294,-5.24,3.23,-6.89,,,,,,
562930,I,0.2444,0.1118,0.5691,-1.52,-2.62,-5.79,,,,,,
562940,I,0.3198,0.0735,0.8092,-9.09,-4.51,-5.67,,,,,,
562951,I,0.5435,-0.0387,0.4865,-12.32,-3.90,-4.94,,,,,,
562951,G,0.5435,-0.0387,0.4865,-12.32,-3.90,-4.94,10.0003023147583,76.3763732910156,36.1,45.80,12,0.32
562976,I,0.2776,0.0648,0.4368,-1.52,-6.10,-5.30,,,,,,
562986,I,0.2227,0.0504,0.7136,-9.57,-4.27,-4.94,,,,,,
562996,I,0.5183,-0.0616,0.4019,-11.16,-7.93,-4.51,,,,,,
563006,I,0.3619,-0.0089,0.3948,-11.59,-1.95,-5.61,,,,,,
563016,I,0.6903,-0.0906,1.0787,-4.02,-1.46,-5.55,,,,,,
563026,I,0.5830,0.0050,0.5385,1.04,-1.95,-5.37,,,,,,
563036,I,0.3053,0.1385,0.6445,0.98,7.80,-8.23,,,,,,
563046,I,0.3864,-0.0215,0.5436,-7.20,6.71,-5.98,,,,,,
563056,I,0.1632,0.0812,0.7906,-8.66,10.73,-6.89,,,,,,
563066,I,0.3872,-0.0551,1.0350,-8.60,3.35,-6.34,,,,,,
563066,G,0.3872,-0.0551,1.0350,-8.60,3.35,-6.34,10.0003089904785,76.3763809204102,36.1,44.83,12,0.32
563079,I,0.2777,0.0740,0.6316,-5.61,0.37,-7.32,,,,,,
563089,I,0.1243,0.0343,0.6614,-9.88,6.04,-7.50,,,,,,
563099,I,0.2631,0.0337,0.5367,-2.38,-0.85,-7.38,,,,,,
563112,I,0.1602,0.0187,0.9196,-8.60,3.05,-6.95,,,,,,
563122,I,0.3024,-0.0751,0.9941,-10.55,1.16,-6.28,,,,,,
563132,I,0.0646,0.0048,0.7233,-1.28,-1.34,-6.46,,,,,,
563142,I,0.2134,0.0486,0.6697,-4.76,-4.88,-6.65,,,,,,
563152,I,0.4136,-0.0194,0.5909,-8.66,-7.93,-5.67,,,,,,
563162,I,0.5310,-0.0607,1.0769,-10.79,-5.12,-6.59,,,,,,
563172,I,0.5282,-0.0259,1.0059,-6.52,-0.06,-6.34,,,,,,
563172,G,0.5282,-0.0259,1.0059,-6.52,-0.06,-6.34,10.0003223419189,76.3764038085938,36.0,43.84,12,0.32
563185,I,0.4568,0.0093,0.7417,-6.28,0.67,-8.54,,,,,,
563195,I,0.4108,0.0610,0.7820,-6.77,-1.04,-7.99,,,,,,
563205,I,0.4767,-0.0298,1.1445,-2.01,1.77,-7.87,,,,,,
563215,I,0.3528,0.0905,0.8359,-4.45,3.35,-8.78,,,,,,
563225,I,0.3999,0.0519,0.7234,-10.43,-0.12,-7.99,,,,,,
563235,I,0.3058,-0.0833,0.7112,-13.41,6.34,-8.11,,,,,,
563245,I,0.2533,0.0323,1.0477,-3.72,7.01,-8.78,,,,,,
563255,I,0.2593,0.0089,0.8822,-2.99,4.57,-8.96,,,,,,
563265,I,0.1913,-0.0038,0.9073,-6.65,1.34,-7.62,,,,,,
563275,I,0.3030,0.0330,0.8344,-6.04,0.12,-7.93,,,,,,
563285,I,0.1855,0.0288,0.7257,-5.85,2.32,-7.74,,,,,,
563295,I,0.4856,-0.0618,1.1749,-8.11,-2.32,-8.05,,,,,,
563309,I,0.4161,0.0403,0.8322,-4.02,-1.34,-7.93,,,,,,
563319,I,0.3516,-0.0195,0.8533,-9.15,3.54,-7.99,,,,,,
563329,I,0.4148,-0.0562,0.6531,-9.45,2.32,-8.78,,,,,,
563339,I,0.2711,0.0596,1.1504,-2.07,8.90,-9.82,,,,,,
563349,I,0.3185,0.0298,1.0206,-1.28,4.27,-8.72,,,,,,
563359,I,0.3539,0.0543,0.8025,-4.33,-2.56,-8.41,,,,,,
563369,I,0.4125,-0.0620,0.8690,-11.04,6.71,-9.39,,,,,,
563379,I,0.2570,0.0562,0.9247,-5.91,6.83,-10.18,,,,,,
563379,G,0.2570,0.0562,0.9247,-5.91,6.83,-10.18,10.0003290176392,76.3764114379883,35.9,43.98,12,0.32
563392,I,0.4120,-0.0225,1.2578,0.85,4.09,-8.35,,,,,,
563402,I,0.3140,0.0345,0.9290,-6.71,2.87,-9.15,,,,,,
563412,I,0.3910,-0.0144,0.8351,-8.54,4.09,-9.70,,,,,,
563422,I,0.2662,-0.0527,0.7115,-8.78,7.20,-9.21,,,,,,
563432,I,0.3621,-0.0042,1.1832,-3.48,7.01,-10.00,,,,,,
563442,I,0.2200,0.0255,0.9519,0.43,5.98,-9.88,,,,,,
563452,I,0.1309,0.0648,0.8713,-1.83,5.30,-9.82,,,,,,
563462,I,0.2700,-0.0238,0.7380,-8.17,1.71,-10.06,,,,,,
563472,I,0.3138,-0.0045,1.0277,-4.94,2.13,-8.60,,,,,,
563482,I,0.4110,-0.0303,1.0167,-5.91,2.13,-9.57,,,,,,
563482,G,0.4110,-0.0303,1.0167,-5.91,2.13,-9.57,10.0003356933594,76.3764190673828,35.9,43.26,12,0.32
563519,I,0.5177,-0.0337,1.2026,-1.77,4.27,-10.49,,,,,,
563529,I,0.3031,0.0518,0.9077,-3.23,6.71,-11.28,,,,,,
563539,I,0.1995,0.0763,0.8455,0.67,7.26,-11.28,,,,,,
563549,I,0.0313,0.0542,0.7865,-3.54,7.99,-10.24,,,,,,
563559,I,0.3267,-0.0439,1.1860,-10.24,0.49,-10.98,,,,,,
563569,I,0.1948,-0.0811,0.8239,-7.56,-0.73,-9.76,,,,,,
563579,I,0.1962,0.0193,0.8843,1.46,1.83,-10.98,,,,,,
563589,I,0.2458,0.0161,0.7512,0.55,-1.22,-10.85,,,,,,
563599,I,0.3918,-0.0309,1.1696,-0.30,-2.38,-10.79,,,,,,
563609,I,0.5018,0.0009,0.8795,-2.93,-3.72,-11.52,,,,,,
563609,G,0.5018,0.0009,0.8795,-2.93,-3.72,-11.52,10.0003471374512,76.3764419555664,35.7,42.48,12,0.44
563629,I,0.4417,-0.0128,0.9318,2.80,3.78,-12.32,,,,,,
563639,I,0.3636,-0.0032,1.1384,1.83,7.56,-13.48,,,,,,
563649,I,0.2965,0.0544,1.0372,7.13,4.63,-13.35,,,,,,
563659,I,0.1992,0.0336,0.9364,-0.30,6.34,-13.23,,,,,,
563669,I,0.2697,0.0105,0.6746,-0.55,5.18,-12.87,,,,,,
563679,I,-0.0068,0.0364,0.9147,0.61,13.11,-13.35,,,,,,
563689,I,0.0824,-0.0187,1.1902,-0.30,8.78,-12.68,,,,,,
563699,I,0.0688,-0.0228,0.8307,-2.56,0.79,-11.59,,,,,,
563709,I,0.0497,0.0325,0.9137,3.17,3.66,-12.93,,,,,,
563721,I,0.1178,-0.0302,0.6586,1.22,0.79,-12.01,,,,,,
563721,G,0.1178,-0.0302,0.6586,1.22,0.79,-12.01,10.0003528594971,76.3764495849609,35.6,42.27,12,0.44
563734,I,0.2627,-0.0398,1.1670,3.41,-0.12,-12.13,,,,,,
563744,I,0.1924,0.0001,0.9622,2.93,-1.34,-11.89,,,,,,
563754,I,0.3713,0.0282,0.9410,5.12,-2.44,-12.01,,,,,,
563764,I,0.3876,-0.0607,0.8146,2.26,-1.83,-11.95,,,,,,
563774,I,0.3187,0.0596,1.2445,8.78,6.71,-13.17,,,,,,
563784,I,0.1615,0.0509,1.0415,4.82,7.01,-12.32,,,,,,
563794,I,0.0892,-0.0514,0.8141,-2.87,0.00,-12.07,,,,,,
563804,I,0.1058,-0.0439,0.7764,5.00,4.94,-12.99,,,,,,
563814,I,0.1399,0.0377,0.8887,11.22,0.79,-12.38,,,,,,
563824,I,0.3202,0.0037,1.0968,8.90,-2.44,-11.10,,,,,,
563824,G,0.3202,0.0037,1.0968,8.90,-2.44,-11.10,10.000358581543,76.3764572143555,35.6,42.11,12,0.44
563837,I,0.2404,0.0494,0.9580,3.41,0.73,-11.71,,,,,,
563847,I,0.2283,-0.0358,0.8711,-0.91,1.59,-11.95,,,,,,
563857,I,0.2708,-0.0732,0.7616,3.54,1.10,-12.26,,,,,,
563867,I,0.2228,0.0686,1.1819,13.84,3.72,-11.95,,,,,,
563877,I,0.2643,0.0182,1.0941,10.18,1.77,-12.01,,,,,,
563887,I,0.0902,0.0265,0.9216,5.55,4.88,-12.50,,,,,,
563897,I,0.0964,-0.0356,0.8131,3.23,3.84,-11.46,,,,,,
563909,I,0.0837,0.0308,0.9078,9.63,2.44,-10.67,,,,,,
563919,I,0.3608,-0.0127,1.2518,10.67,-0.79,-9.82,,,,,,
563929,I,0.3628,0.0527,1.0098,7.50,-2.20,-10.67,,,,,,
563929,G,0.3628,0.0527,1.0098,7.50,-2.20,-10.67,10.0003633499146,76.37646484375,35.5,41.64,12,0.44
563942,I,0.2635,0.0406,0.9901,6.65,8.29,-10.85,,,,,,
563952,I,0.1499,0.0005,0.8479,3.17,9.39,-10.98,,,,,,
563962,I,0.1288,-0.0515,1.1697,7.62,7.07,-11.04,,,,,,
563972,I,0.0201,0.0835,0.9673,11.40,6.52,-11.83,,,,,,
563982,I,0.2310,0.0327,0.8934,7.20,-0.55,-10.37,,,,,,
563992,I,0.1390,0.0122,0.7220,6.65,2.50,-9.94,,,,,,
564002,I,0.1752,-0.0160,1.2333,5.24,7.56,-10.55,,,,,,
564012,I,0.1526,0.0399,0.9271,7.80,-0.79,-9.39,,,,,,
564022,I,0.1996,0.0104,0.9570,5.85,0.91,-9.33,,,,,,
564032,I,0.1794,-0.0160,0.8967,6.04,2.01,-9.21,,,,,,
564042,I,0.2566,-0.0267,1.2212,10.37,2.13,-9.57,,,,,,
564052,I,0.1841,0.0104,1.0342,8.60,1.83,-9.76,,,,,,
564062,I,0.2377,0.0323,0.9927,7.62,-1.71,-8.78,,,,,,
564072,I,0.3158,0.0175,0.9299,7.13,-0.06,-8.35,,,,,,
564082,I,0.4152,0.0065,1.2316,5.98,1.77,-9.39,,,,,,
564092,I,0.2070,-0.0027,0.9880,10.91,5.55,-9.63,,,,,,
564105,I,0.0289,-0.0007,0.7103,2.44,1.59,-9.45,,,,,,
564115,I,0.2039,-0.0232,1.0554,3.90,-0.24,-8.96,,,,,,
564125,I,0.3307,-0.0144,1.0034,9.94,-3.35,-9.15,,,,,,
564135,I,0.3500,0.0071,0.9133,10.18,-1.71,-8.29,,,,,,
564135,G,0.3500,0.0071,0.9133,10.18,-1.71,-8.29,10.0003681182861,76.3764724731445,35.4,41.68,12,0.44
564148,I,0.2544,0.0225,0.9153,8.60,5.61,-8.96,,,,,,
564158,I,0.3162,0.0076,1.2679,4.57,5.18,-8.84,,,,,,
564168,I,0.1932,-0.0189,1.0468,8.35,4.88,-9.15,,,,,,
564178,I,0.0846,0.0408,1.0187,11.77,5.85,-9.09,,,,,,
564188,I,-0.0291,0.0692,0.9271,9.21,6.59,-8.66,,,,,,
564198,I,0.0978,-0.0183,1.1394,8.90,-0.67,-7.99,,,,,,
564208,I,0.2448,0.0424,0.8270,7.01,-5.73,-8.60,,,,,,
564218,I,0.4515,-0.0890,0.8384,3.17,-4.45,-6.40,,,,,,
564228,I,0.2705,-0.0023,1.0140,11.65,7.13,-8.17,,,,,,
564238,I,0.2094,0.0807,1.0392,13.90,5.55,-8.54,,,,,,
564238,G,0.2094,0.0807,1.0392,13.90,5.55,-8.54,10.0003786087036,76.3764953613281,35.3,41.92,12,0.44
564251,I,0.2700,0.0253,0.9779,8.90,0.79,-7.68,,,,,,
564261,I,0.1401,0.0544,0.9946,9.02,4.70,-8.48,,,,,,
564271,I,0.3015,0.0052,1.2214,7.38,-0.06,-7.87,,,,,,
564281,I,0.4293,-0.0219,0.8031,6.04,-12.26,-7.80,,,,,,
564293,I,0.5675,-0.0049,1.0449,9.02,-3.05,-8.54,,,,,,
564303,I,0.6561,0.0184,1.0786,10.43,-3.72,-7.26,,,,,,
564313,I,0.6539,-0.0160,1.0070,11.52,1.46,-8.29,,,,,,
564323,I,0.2803,0.0529,0.8025,6.89,12.50,-8.48,,,,,,
564333,I,0.0424,-0.0027,0.7717,4.82,14.94,-9.39,,,,,,
564343,I,-0.2493,0.0596,0.7489,14.88,13.84,-8.17,,,,,,
564343,G,-0.2493,0.0596,0.7489,14.88,13.84,-8.17,10.0003833770752,76.3765029907227,35.2,41.85,12,0.44
564356,I,-0.0575,0.0369,0.8917,3.60,-3.78,-6.71,,,,,,
564366,I,0.0170,-0.0507,0.9474,0.98,-2.74,-6.10,,,,,,
564376,I,0.1671,-0.0800,0.8546,5.91,-6.83,-6.77,,,,,,
564386,I,0.5593,-0.0206,1.2808,15.67,-10.55,-5.61,,,,,,
564396,I,0.6210,0.0348,1.0853,12.38,-9.51,-6.52,,,,,,
564406,I,0.6689,0.0360,1.0708,13.11,0.55,-7.68,,,,,,
564416,I,0.3375,0.0756,0.9946,11.28,10.61,-6.77,,,,,,
564426,I,0.5267,-0.0162,1.1331,5.49,5.06,-6.89,,,,,,
564436,I,0.2678,0.0958,0.9069,12.74,5.55,-7.13,,,,,,
564446,I,0.1987,0.0597,0.9006,11.16,11.40,-6.59,,,,,,
564446,G,0.1987,0.0597,0.9006,11.16,11.40,-6.59,10.0003881454468,76.3765106201172,35.2,41.82,12,0.44
564459,I,-0.0381,0.0496,0.5906,6.28,11.16,-6.59,,,,,,
564469,I,0.0679,-0.0167,0.9668,7.99,2.99,-4.33,,,,,,
564482,I,0.0447,0.0389,0.7881,6.95,0.49,-5.30,,,,,,
564492,I,0.2328,-0.0289,0.7896,6.28,-2.87,-5.24,,,,,,
564502,I,0.1960,-0.0317,0.7203,9.09,-2.13,-4.02,,,,,,
564512,I,0.2737,0.0466,1.0044,12.56,0.12,-4.94,,,,,,
564522,I,0.1136,0.0951,0.9529,8.54,-2.38,-4.45,,,,,,
564532,I,0.3613,-0.0125,1.0498,4.02,-5.79,-3.23,,,,,,
564542,I,0.3615,-0.0305,0.9492,1.28,-5.18,-3.05,,,,,,
564552,I,0.4205,0.0193,1.2817,13.48,-4.15,-3.72,,,,,,
564552,G,0.4205,0.0193,1.2817,13.48,-4.15,-3.72,10.0003929138184,76.3765258789063,35.2,41.56,12,0.44
564566,I,0.4722,0.0938,0.9546,6.40,-2.44,-3.29,,,,,,
564576,I,0.4771,0.0162,1.1589,3.05,2.01,-2.99,,,,,,
564586,I,0.5027,-0.0087,0.9928,1.10,-1.83,-2.44,,,,,,
564596,I,0.4290,0.0199,0.9478,4.94,3.41,-2.62,,,,,,
564606,I,0.1687,0.0323,0.8483,3.72,10.67,-2.50,,,,,,
564616,I,0.2676,0.0089,1.1139,4.21,5.79,-3.35,,,,,,
564626,I,0.0812,-0.0005,0.7378,8.96,3.48,-1.83,,,,,,
564636,I,0.1488,0.0730,0.8392,9.88,2.87,-2.80,,,,,,
564646,I,0.1517,0.0941,0.6172,5.43,-1.46,-1.34,,,,,,
564656,I,0.2944,-0.0011,1.0645,-0.06,-1.22,-0.91,,,,,,
564656,G,0.2944,-0.0011,1.0645,-0.06,-1.22,-0.91,10.0003967285156,76.3765335083008,35.1,41.61,12,0.37
564683,I,0.3870,-0.0194,0.8671,3.29,-4.63,-1.71,,,,,,
564693,I,0.4001,0.0707,1.0112,6.04,-0.91,-0.18,,,,,,
564703,I,0.4871,-0.0051,1.1516,-1.04,0.91,-0.49,,,,,,
564713,I,0.3145,0.0380,1.0062,-1.83,1.77,-1.77,,,,,,
564723,I,0.2181,0.0210,1.0850,3.60,7.01,-0.61,,,,,,
564733,I,0.2615,0.0444,1.1685,7.07,1.83,0.30,,,,,,
564743,I,0.2014,0.0646,1.0001,4.88,-0.73,-1.10,,,,,,
564753,I,0.2324,0.0792,0.9636,-3.17,0.73,-0.61,,,,,,
564763,I,0.3479,-0.0396,0.6627,-7.93,-4.76,0.85,,,,,,
564774,I,0.3875,-0.0266,1.1550,0.85,1.83,-0.55,,,,,,
564774,G,0.3875,-0.0266,1.1550,0.85,1.83,-0.55,10.0004014968872,76.3765411376953,35.1,41.09,12,0.37
564786,I,0.4784,0.0547,0.8165,0.06,-3.05,0.30,,,,,,
564796,I,0.3026,0.0082,1.0007,-5.12,6.77,0.49,,,,,,
564806,I,0.3790,0.0562,1.1450,-2.87,3.23,-0.18,,,,,,
564816,I,0.2770,0.0452,0.8983,-3.11,0.79,1.10,,,,,,
564826,I,0.0796,0.0107,0.9128,-4.33,9.27,0.37,,,,,,
564836,I,0.2386,0.0383,1.1394,-4.39,1.22,-0.06,,,,,,
564846,I,0.2184,0.0120,0.8274,-4.39,-3.66,0.12,,,,,,
564856,I,0.2146,0.0267,0.9642,-2.80,0.30,0.06,,,,,,
564866,I,0.2448,0.0549,0.7119,-6.46,-3.60,0.61,,,,,,
564880,I,0.2914,0.0157,1.0768,-3.84,-0.73,1.04,,,,,,
564880,G,0.2914,0.0157,1.0768,-3.84,-0.73,1.04,10.0004062652588,76.3765487670898,35.1,40.75,12,0.37
564893,I,0.2631,0.0878,0.8964,-5.43,-3.60,0.61,,,,,,
564903,I,0.4573,0.0067,0.8899,-5.55,-6.89,1.40,,,,,,
564913,I,0.3436,0.0591,1.1938,-3.05,3.23,0.55,,,,,,
564923,I,0.4369,0.0284,1.0449,-7.99,-5.00,0.79,,,,,,
564933,I,0.4087,0.0118,1.0354,-6.95,-0.98,0.49,,,,,,
564943,I,0.1896,0.0784,1.0540,-6.77,7.07,-0.43,,,,,,
564953,I,0.4285,0.0214,1.1476,-4.94,-4.88,0.67,,,,,,
564963,I,0.4106,0.0508,0.7179,-8.05,-5.73,0.49,,,,,,
564973,I,0.3494,0.0597,0.8695,-9.27,2.20,-0.18,,,,,,
564984,I,0.3364,-0.0442,1.0031,-10.67,0.18,1.22,,,,,,
564984,G,0.3364,-0.0442,1.0031,-10.67,0.18,1.22,10.0004100799561,76.3765563964844,35.0,40.56,12,0.37
565009,I,0.3822,0.0247,0.8723,-12.07,-2.20,0.43,,,,,,
565019,I,0.4298,0.0015,1.1267,-10.37,-0.30,-0.30,,,,,,
565029,I,0.5204,0.0267,0.9557,-11.52,-4.02,-1.04,,,,,,
565039,I,0.5021,0.0227,1.0609,-8.90,0.73,-0.79,,,,,,
565049,I,0.2399,0.0364,1.3522,-3.72,10.43,-1.28,,,,,,
565059,I,0.3007,0.1238,0.8584,-8.35,-3.48,-2.62,,,,,,
565069,I,0.4885,0.0360,0.9313,-10.61,-5.30,-1.04,,,,,,
565082,I,0.3024,-0.0037,1.2003,-13.23,6.59,-1.10,,,,,,
565092,I,0.3727,-0.0050,1.0652,-12.80,-1.77,-2.32,,,,,,
565102,I,0.4812,-0.0134,0.8136,-11.59,-2.38,-1.52,,,,,,
565102,G,0.4812,-0.0134,0.8136,-11.59,-2.38,-1.52,10.0004138946533,76.3765716552734,35.0,40.03,12,0.37
565115,I,0.4137,0.0577,0.9854,-6.34,1.83,-2.99,,,,,,
565125,I,0.3192,0.0787,0.7477,-8.17,2.56,-1.95,,,,,,
565135,I,0.3616,0.0096,0.7839,-15.85,2.50,-1.10,,,,,,
565145,I,0.2959,-0.0634,1.0934,-14.39,3.29,-1.46,,,,,,
565155,I,0.1189,0.0547,0.8875,-9.27,3.29,-4.21,,,,,,
565165,I,0.1189,0.0547,0.8875,-7.38,-7.13,-2.50,,,,,,
565175,I,0.3781,0.0345,0.8823,-11.16,-4.88,-3.23,,,,,,
565185,I,0.5852,-0.0353,1.2117,-11.16,-0.24,-5.12,,,,,,
565195,I,0.3785,0.0173,0.9484,-6.65,-0.24,-4.51,,,,,,
565205,I,0.4702,0.0680,0.9117,-12.13,0.73,-3.29,,,,,,
565205,G,0.4702,0.0680,0.9117,-12.13,0.73,-3.29,10.0004224777222,76.3765869140625,34.9,38.93,12,0.37
565218,I,0.2944,0.0342,1.0215,-10.43,2.99,-5.30,,,,,,
565228,I,0.3282,0.0203,0.9235,-10.67,-0.30,-4.51,,,,,,
565238,I,0.3219,0.0256,1.0381,-8.17,0.24,-4.21,,,,,,
565248,I,0.3646,0.0177,1.0245,-8.23,-4.39,-4.76,,,,,,
565258,I,0.5861,0.0300,1.0037,-13.11,-4.88,-5.30,,,,,,
565270,I,0.5890,0.0013,0.9749,-10.91,1.89,-4.09,,,,,,
565280,I,0.4092,-0.0039,1.0146,-7.80,5.79,-4.33,,,,,,
565290,I,0.2969,0.0524,0.8221,-11.40,6.40,-6.46,,,,,,
565300,I,0.1320,0.0269,0.8649,-9.82,7.87,-5.55,,,,,,
565310,I,0.2256,0.0015,0.9603,-10.55,-0.24,-5.06,,,,,,
565310,G,0.2256,0.0015,0.9603,-10.55,-0.24,-5.06,10.0004262924194,76.376594543457,34.8,38.62,12,0.37
565324,I,0.4348,0.0371,0.7512,-11.89,-5.43,-5.85,,,,,,
565334,I,0.4600,0.0221,0.9512,-8.48,-0.30,-4.82,,,,,,
565344,I,0.4216,-0.0232,1.0964,-12.32,2.99,-5.67,,,,,,
565354,I,0.4187,0.0168,0.9434,-11.89,0.30,-6.65,,,,,,
565364,I,0.3452,-0.0137,0.8789,-7.26,6.22,-6.16,,,,,,
565374,I,0.2468,0.0148,1.0457,-7.99,5.24,-6.10,,,,,,
565384,I,0.2578,0.0610,0.7900,-7.38,1.65,-7.13,,,,,,
565394,I,0.1121,0.0116,0.9873,-12.13,5.79,-5.91,,,,,,
565404,I,0.0341,-0.0045,1.2048,-10.98,2.07,-6.34,,,,,,
